target,platform,amount
0x5C36197A631649441649028110fa503a3be00162,balancer,975.8414
0x5C36197A631649441649028110fa503a3be00162,aura,0.0000
0x9b237fA1958E3022464343137738926d38815801,balancer,706.8921
0x9b237fA1958E3022464343137738926d38815801,aura,1397.8028
0x5A65665161A2b231FD1bB22FBebFA1cB624BdBc3,balancer,9074.4241
0x5A65665161A2b231FD1bB22FBebFA1cB624BdBc3,aura,17943.6927
0x70A1c01902DAb7a45dcA1098Ca76A8314dd8aDbA,balancer,771.9672
0x70A1c01902DAb7a45dcA1098Ca76A8314dd8aDbA,aura,0.0000
0x9fdD52eFEb601E4Bc78b89C6490505B8aC637E9f,balancer,1391.4773
0x9fdD52eFEb601E4Bc78b89C6490505B8aC637E9f,aura,3514.7367
0x4B891340b51889f438a03DC0e8aAAFB0Bc89e7A6,balancer,498.2751
0x4B891340b51889f438a03DC0e8aAAFB0Bc89e7A6,aura,1748.5260
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,10371.39143754246773097630035
