target,platform,amount
0x9b237fA1958E3022464343137738926d38815801,balancer,884.1130
0x9b237fA1958E3022464343137738926d38815801,aura,0.0000
0xeb312b0d7795743C3DE905bc09c0D62aA180A7a6,balancer,0.0000
0xeb312b0d7795743C3DE905bc09c0D62aA180A7a6,aura,1046.9789
0xA7165E1E3dEfe55DAdA5C4289268d57faBA6dAd2,balancer,782.9085
0xA7165E1E3dEfe55DAdA5C4289268d57faBA6dAd2,aura,0.0000
0xb2A8f0f477Aae4D78Ea78d85234233285c91bB08,balancer,0.0000
0xb2A8f0f477Aae4D78Ea78d85234233285c91bB08,aura,972.9994
0x5c13C3b72b031b6405046C319B2D840d3C1403c7,balancer,743.0710
0x5c13C3b72b031b6405046C319B2D840d3C1403c7,aura,0.0000
0xd42Fae61a6D0f8466B9E790db921c3469d5BEf55,balancer,0.0000
0xd42Fae61a6D0f8466B9E790db921c3469d5BEf55,aura,1214.9202
0x5C36197A631649441649028110fa503a3be00162,balancer,539.8079
0x5C36197A631649441649028110fa503a3be00162,aura,1087.7532
0x1B7E33186C7e9C337508bB65EA9dc498aB14fcAE,balancer,708.9011
0x1B7E33186C7e9C337508bB65EA9dc498aB14fcAE,aura,0.0000
0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,balancer,412.8828
0x1dA19f38Eb6F2c22199dC0848118b26095C29aEd,aura,2260.4783
0x70A1c01902DAb7a45dcA1098Ca76A8314dd8aDbA,balancer,459.3918
0x70A1c01902DAb7a45dcA1098Ca76A8314dd8aDbA,aura,1098.1554
0x9fdD52eFEb601E4Bc78b89C6490505B8aC637E9f,balancer,817.8991
0x9fdD52eFEb601E4Bc78b89C6490505B8aC637E9f,aura,3331.2561
0x4B891340b51889f438a03DC0e8aAAFB0Bc89e7A6,balancer,1148.8192
0x4B891340b51889f438a03DC0e8aAAFB0Bc89e7A6,aura,0.0000
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,12267.67769332237344040072256
