target,platform,amount
0xf8C85bd74FeE26831336B51A90587145391a27Ba,balancer,1127.1622
0xf8C85bd74FeE26831336B51A90587145391a27Ba,aura,2400.7610
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,balancer,1060.6851
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,aura,4499.5915
0xCD41Bc6DC6e9821C4C36848Ff3397493e458A5d1,balancer,962.3057
0xCD41Bc6DC6e9821C4C36848Ff3397493e458A5d1,aura,0.0000
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,1141.4587
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,0.0000
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,0.0000
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,2041.0086
0x1e916950A659Da9813EE34479BFf04C732E03deb,balancer,799.1497
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,0.0000
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,386.5652
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,823.3516
0xd75026F8723b94d9a360A282080492d905c6A558,balancer,1893.1851
0xd75026F8723b94d9a360A282080492d905c6A558,aura,4032.3258
0x5B5BAD6A124C5f45b4289908bA15Ff0047928648,balancer,440.3017
0x5B5BAD6A124C5f45b4289908bA15Ff0047928648,aura,937.8058
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,0.0000
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,2379.7085
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,10562.0592
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,597.9538
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,3579.5771
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,461.6565
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,3289.2753
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,683.6019
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,3762.0004
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,balancer,753.0671
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,aura,0.0000
0x253ED65fff980AEE7E94a0dC57BE304426048b35,balancer,0.0000
0x253ED65fff980AEE7E94a0dC57BE304426048b35,aura,992.3227
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,3417.9166
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,9585.8619
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,balancer,0.0000
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,aura,1903.9951
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,balancer,594.1879
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,aura,0.0000
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,0.0000
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,1193.9059
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,balancer,0.0000
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,aura,1027.7647
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,184.0075
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,2697.9062
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,balancer,564.8185
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,aura,3509.0018
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,54445.32616045199982931829592
