target,platform,amount
0x5f0a99997ab2AcC5097dc5349aDF6985761336ac,balancer,342.3116
0x5f0a99997ab2AcC5097dc5349aDF6985761336ac,aura,0.0000
0xEA8Ba6b0cB5908A5d803b01CeAea5a6E65D33508,balancer,226.2449
0xEA8Ba6b0cB5908A5d803b01CeAea5a6E65D33508,aura,0.0000
0xf8C85bd74FeE26831336B51A90587145391a27Ba,balancer,908.9158
0xf8C85bd74FeE26831336B51A90587145391a27Ba,aura,1797.2827
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,balancer,932.6561
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,aura,2599.1832
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,763.5883
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,0.0000
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,282.7323
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,1968.7238
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,balancer,109.2119
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,aura,0.0000
0x1e916950A659Da9813EE34479BFf04C732E03deb,balancer,277.7485
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,0.0000
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,1175.0180
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,0.0000
0xd75026F8723b94d9a360A282080492d905c6A558,balancer,0.0000
0xd75026F8723b94d9a360A282080492d905c6A558,aura,1477.7916
0x5B5BAD6A124C5f45b4289908bA15Ff0047928648,balancer,928.1646
0x5B5BAD6A124C5f45b4289908bA15Ff0047928648,aura,0.0000
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,0.0000
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,1771.4056
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,6698.2981
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,466.9873
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,2782.1414
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,249.7450
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,2352.5683
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,665.7518
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,3388.1322
0x80A423a65a6a630943D9A34b8b78943af00c98cD,balancer,0.0000
0x80A423a65a6a630943D9A34b8b78943af00c98cD,aura,1568.3202
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,2507.3673
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,7333.7375
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,balancer,0.0000
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,aura,930.8227
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,balancer,689.1818
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,aura,0.0000
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,894.4650
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,0.0000
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,0.0000
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,953.4793
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,balancer,0.0000
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,aura,1228.6522
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,29889.91933435267205868712124
