target,platform,amount
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,879.1803
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,3699.4066
0xFc3f916C28f32DEBA1cc04b1F6011F28a691134c,balancer,526.8561
0xFc3f916C28f32DEBA1cc04b1F6011F28a691134c,aura,0.0000
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,12643.9704
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0.0000
0xCD19892916929F013930ed628547Cc1F439b230e,balancer,804.8414
0xCD19892916929F013930ed628547Cc1F439b230e,aura,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,2167.8090
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,6445.2578
0x03ac2920378A51d6CA78813b1d7578Dab08d3760,balancer,0.0000
0x03ac2920378A51d6CA78813b1d7578Dab08d3760,aura,1742.3604
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,783.7178
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,3495.9922
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,balancer,0.0000
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,aura,1301.8891
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,3472.8399
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,9226.0590
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,balancer,632.7152
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,aura,3174.2309
0x0BcDb6d9b27Bd62d3De605393902C7d1a2c71Aab,balancer,216.6610
0x0BcDb6d9b27Bd62d3De605393902C7d1a2c71Aab,aura,2287.6894
0x253ED65fff980AEE7E94a0dC57BE304426048b35,balancer,1407.4827
0x253ED65fff980AEE7E94a0dC57BE304426048b35,aura,4825.1303
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,4224.5656
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,10827.8601
0x2C2179abce3413E27BDA6917f60ae37F96D01826,balancer,970.3435
0x2C2179abce3413E27BDA6917f60ae37F96D01826,aura,3893.6601
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,balancer,0.0000
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,aura,1123.0258
0xee01c0d9c0439c94D314a6ecAE0490989750746C,balancer,592.5214
0xee01c0d9c0439c94D314a6ecAE0490989750746C,aura,0.0000
0xdf54d2Dd06F8Be3B0c4FfC157bE54EC9cca91F3C,balancer,0.0000
0xdf54d2Dd06F8Be3B0c4FfC157bE54EC9cca91F3C,aura,967.8939
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,0.0000
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,1791.6160
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,balancer,788.6194
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,aura,3506.4366
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,153.3338
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,2152.7497
0xF22BbdAd6B3Dd9314BdF97724DF32b09Ff95C216,balancer,693.2887
0xF22BbdAd6B3Dd9314BdF97724DF32b09Ff95C216,aura,3303.3030
0x62A82FE26E21a8807599374CaC8024fae342eF83,balancer,201.9137
0x62A82FE26E21a8807599374CaC8024fae342eF83,aura,1151.4389
0xBE0967E7510604302b0F974E21A625D9f762B8bb,balancer,260.2987
0xBE0967E7510604302b0F974E21A625D9f762B8bb,aura,1275.8477
0x671eD21480acf63b0AB7297b901505F5BccAfa9b,balancer,546.0996
0x671eD21480acf63b0AB7297b901505F5BccAfa9b,aura,0.0000
0x3ABa56CeC68987963566a9AA93bb7f7DD28De3F5,balancer,626.5493
0x3ABa56CeC68987963566a9AA93bb7f7DD28De3F5,aura,0.0000
0x058059cb764a98c18B937222eD06C1ad2f174Dce,balancer,409.1624
0x058059cb764a98c18B937222eD06C1ad2f174Dce,aura,1593.0510
0x4a0c9905b098842827fB09BaA4522721d4e14deE,balancer,413.9774
0x4a0c9905b098842827fB09BaA4522721d4e14deE,aura,1603.3111
0xE6a0FD593e6beca161D0D933b4Fb4fecaF49d46a,balancer,360.9255
0xE6a0FD593e6beca161D0D933b4Fb4fecaF49d46a,aura,1490.2663
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,858.0928
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,0.0000
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,6746.1036
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,15096.0071
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,1666.9109
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,3551.9069
0xe9B2CB6836Be07357bCb8144F398730d5EC268E9,balancer,377.9993
0xe9B2CB6836Be07357bCb8144F398730d5EC268E9,aura,805.4528
0xf8C85bd74FeE26831336B51A90587145391a27Ba,balancer,3443.6731
0xf8C85bd74FeE26831336B51A90587145391a27Ba,aura,7337.8884
0x1e916950A659Da9813EE34479BFf04C732E03deb,balancer,879.9565
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,1875.0393
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,51553.3128
