target,platform,amount
0xd75026F8723b94d9a360A282080492d905c6A558,balancer,812.2988
0xd75026F8723b94d9a360A282080492d905c6A558,aura,1743.9558
0x62A82FE26E21a8807599374CaC8024fae342eF83,balancer,822.4840
0x62A82FE26E21a8807599374CaC8024fae342eF83,aura,0.0000
0x061130d4715FCD4828BfCAf6B1a9B93DF5e6e4c9,balancer,629.2679
0x061130d4715FCD4828BfCAf6B1a9B93DF5e6e4c9,aura,0.0000
0xb6d101874B975083C76598542946Fe047f059066,balancer,626.5969
0xb6d101874B975083C76598542946Fe047f059066,aura,0.0000
0x2e8A05f0216c6cC43BC123EE7dEf58901d3844D2,balancer,162.1264
0x2e8A05f0216c6cC43BC123EE7dEf58901d3844D2,aura,1504.2150
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,balancer,2005.4798
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,aura,5461.7816
0xCD41Bc6DC6e9821C4C36848Ff3397493e458A5d1,balancer,149.9579
0xCD41Bc6DC6e9821C4C36848Ff3397493e458A5d1,aura,1478.0900
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,0.0000
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,1374.4007
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,603.5563
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,2451.9379
0xE6a0FD593e6beca161D0D933b4Fb4fecaF49d46a,balancer,614.1816
0xE6a0FD593e6beca161D0D933b4Fb4fecaF49d46a,aura,0.0000
0x1e916950A659Da9813EE34479BFf04C732E03deb,balancer,421.2814
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,904.4653
0x40B04058fF35fD3164E6cc66C4E6398c1E5E68c8,balancer,5934.6919
0x40B04058fF35fD3164E6cc66C4E6398c1E5E68c8,aura,12741.4197
0xfD151734ffC9A4A55C50fed4b66c15B06Bbb390B,balancer,5022.6094
0xfD151734ffC9A4A55C50fed4b66c15B06Bbb390B,aura,10783.2344
0x5C36197A631649441649028110fa503a3be00162,balancer,17624.3325
0x5C36197A631649441649028110fa503a3be00162,aura,37838.3611
0xf8C85bd74FeE26831336B51A90587145391a27Ba,balancer,1754.1424
0xf8C85bd74FeE26831336B51A90587145391a27Ba,aura,3766.0361
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,407.6107
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,875.1152
0x5bBaeD1fADC08C5fb3e4ae3C8848777E2dA77103,balancer,3769.3596
0x5bBaeD1fADC08C5fb3e4ae3C8848777E2dA77103,aura,9507.8960
0x04202B147Eae6f5F50CBf72d0b8e9459C57B15e6,balancer,761.0211
