target,platform,amount
0x5bBaeD1fADC08C5fb3e4ae3C8848777E2dA77103,balancer,1590.0207
0x5bBaeD1fADC08C5fb3e4ae3C8848777E2dA77103,aura,3598.8787
0x04202B147Eae6f5F50CBf72d0b8e9459C57B15e6,balancer,520.8734
0x04202B147Eae6f5F50CBf72d0b8e9459C57B15e6,aura,1335.2302
0x1f3A4C8115629C33A28bF2F97F22D31d256317F6,balancer,584.9332
0x1f3A4C8115629C33A28bF2F97F22D31d256317F6,aura,1470.8605
0x70A1c01902DAb7a45dcA1098Ca76A8314dd8aDbA,balancer,290.5932
0x70A1c01902DAb7a45dcA1098Ca76A8314dd8aDbA,aura,847.6702
0x6C0a4550C575C917435F228D36939125A437a98b,balancer,1182.2410
0x6C0a4550C575C917435F228D36939125A437a98b,aura,2735.5084
0x9fdD52eFEb601E4Bc78b89C6490505B8aC637E9f,balancer,9523.9586
0x9fdD52eFEb601E4Bc78b89C6490505B8aC637E9f,aura,20396.9821
0xd5A0Eb558d62780B10Ecc202D0049B89F6145073,balancer,768.3985
0xd5A0Eb558d62780B10Ecc202D0049B89F6145073,aura,0.0000
0x4B891340b51889f438a03DC0e8aAAFB0Bc89e7A6,balancer,2759.1818
0x4B891340b51889f438a03DC0e8aAAFB0Bc89e7A6,aura,6074.2811
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,175000.0000335990054291426878
