pool_id,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,2785.1518,3958.9709,2131.7535,6090.7244,2894.4737,3196.2507,0.0000,0,1724787487
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,2672.0262,3798.1678,2045.1673,5843.3351,2776.9077,3066.4274,0.0000,0,1724794238
0xee278d943584dd8640eaf4cc6c7a5c80c0073e85000200000000000000000bc7,polygon,ECLP-WMATIC-MATICX,1073.9564,1526.5818,822.0056,2348.5873,1116.1110,1232.4764,0.0000,0,1724681882
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,30881.1584,16494.3606,8881.5788,25399.7693,0.0000,25399.7693,23.8299,0,1724745671
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,19347.4619,10333.9392,5564.4288,15913.2978,8804.2683,7109.0295,14.9297,0,1723917863
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,15708.3567,8390.2067,4517.8036,12920.1318,7381.8365,5538.2953,12.1216,0,1724745671
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,10745.3922,5739.3693,3090.4296,8838.0908,5441.9424,3396.1484,8.2918,0,1724639327
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,10400.5819,5555.1980,2991.2605,8554.4842,5307.1651,3247.3191,8.0258,0,1724636015
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,6678.4259,3567.1060,1920.7494,5493.0089,3852.2708,1640.7380,5.1535,0,1724690699
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,6034.6656,3223.2583,1735.6006,4963.5157,3600.6416,1362.8741,4.6567,0,1724719607
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,5167.8754,2760.2851,1486.3073,4250.5803,3261.8358,988.7444,3.9879,0,1724634395
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,4219.9146,2253.9567,1213.6690,3470.8821,2891.3026,579.5795,3.2564,0,1724465423
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,2105.4168,1124.5531,605.5286,1731.7064,1731.7064,0.0000,1.6247,0,1723196687
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,1937.7869,1035.0180,557.3174,1593.8307,1593.8307,0.0000,1.4953,0,1723391939
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,889.8795,475.3058,255.9339,731.9264,0.0000,731.9264,0.6867,0,1724788535
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,4540.8254,11571.3135,6230.7072,17802.0207,8459.9921,9342.0286,0.0000,0,1724793925
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,376.0299,973.3131,524.0917,1497.4048,1026.6406,470.7642,0.0000,0,1724766871
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,166.4716,430.8938,232.0198,662.9136,0.0000,662.9136,0.0000,0,1724770639
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,7462.5717,2376.7549,1279.7911,3656.5460,1737.6876,1918.8584,0.0000,0,1724784272
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,3582.8244,1141.0940,614.4352,1755.5292,834.2740,921.2552,0.0000,0,1724686769
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,29406.7333,16479.6635,8873.6649,25353.3284,12157.8353,13195.4931,0.0000,0,1724792764
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2743.2571,1537.3334,827.7949,2365.1283,1233.2334,1131.8949,0.0000,0,1724788730
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,2368.4993,1327.3175,714.7094,2042.0269,1079.6870,962.3399,0.0000,0,1724708878
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,800.0192,448.3343,241.4108,689.7451,0.0000,689.7451,0.0000,0,1724788753
