pool_id,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,768.3923,369.5599,198.9938,578.5514,0.0000,578.5514,9.9977,0,1724636015
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,6256.8071,8217.4874,4424.8009,12642.2883,8878.8217,3763.4666,0.0000,0,1724793925
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,1085.9902,1530.5025,824.1167,2389.6081,1678.2487,711.3594,34.9889,0,1724771417
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,739.1713,1041.7253,560.9290,1626.4693,1142.2877,484.1816,23.8149,0,1724766871
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,8815.1325,3319.6031,1787.4786,5107.0816,4238.3041,868.7775,0.0000,0,1724784272
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,1601.2883,603.0132,324.6994,927.7127,0.0000,927.7127,0.0000,0,1724686769
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,14476.8537,6380.8944,3435.8662,11821.6918,8479.5640,3342.1277,2004.9312,0,1724796403
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2622.3336,1155.8336,622.3719,2141.3782,1680.9707,460.4076,363.1727,0,1724797611
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2393.0810,1054.7870,567.9622,1954.1723,1549.4938,404.6785,331.4230,0,1724788954
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,2214.4707,976.0618,525.5717,1808.3204,1447.0604,361.2600,306.6869,0,1724675436
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1874.4007,826.1708,444.8612,1530.6218,1252.0295,278.5923,259.5899,0,1724787788
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,1394.5360,614.6630,330.9724,1138.7678,976.8260,161.9418,193.1323,0,1724775370
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,946.2701,417.0830,224.5832,772.7172,0.0000,772.7172,131.0510,0,1724797548
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,906.1018,399.3782,215.0498,739.9160,0.0000,739.9160,125.4880,0,1724742777
