pool_id,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,2801.2835,4387.8953,2362.7129,6750.6082,3561.8063,3188.8019,0.0000,0,1724794238
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,1376.6258,2156.3293,1161.1004,3317.4297,1750.3671,1567.0627,0.0000,0,1724787487
0xee278d943584dd8640eaf4cc6c7a5c80c0073e85000200000000000000000bc7,polygon,ECLP-WMATIC-MATICX,635.6856,995.7299,536.1622,1531.8921,808.2684,723.6237,0.0000,0,1724681882
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,24603.6641,9824.4175,5290.0709,15364.1515,9042.5690,6321.5825,249.6631,0,1724738543
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,24376.3976,9733.6683,5241.2060,15222.2313,0.0000,15222.2313,247.3569,0,1724745671
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,24240.7524,9679.5043,5212.0408,15137.5255,8922.9949,6214.5306,245.9805,0,1724745671
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,11557.1987,4614.8714,2484.9307,7217.0776,4743.9490,2473.1285,117.2755,0,1723917863
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,5784.0349,2309.6061,1243.6341,3611.9331,2841.7758,770.1573,58.6929,0,1724690699
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,5705.2458,2278.1451,1226.6935,3562.7320,2815.8159,746.9161,57.8934,0,1724742731
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,5076.6079,2027.1255,1091.5291,3170.1690,2608.6889,561.4801,51.5143,0,1724634395
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,4631.7672,1849.4975,995.8833,2892.3811,2462.1204,430.2607,47.0004,0,1724636015
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,3057.3091,1220.8052,657.3566,1909.1856,1909.1856,0.0000,31.0237,0,1724794943
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,2937.6532,1173.0258,631.6293,1834.4645,1834.4645,0.0000,29.8095,0,1724719607
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,2521.5458,1006.8711,542.1614,1574.6196,1574.6196,0.0000,25.5871,0,1724642579
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,1656.5810,661.4845,356.1840,1034.4785,0.0000,1034.4785,16.8100,0,1724788535
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,1435.0442,573.0233,308.5510,896.1363,0.0000,896.1363,14.5620,0,1724465423
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,940.5390,375.5639,202.2267,587.3346,0.0000,587.3346,9.5440,0,1724766323
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,3956.0918,6721.0975,3619.0525,10340.1500,5455.7472,4884.4028,0.0000,0,1724793925
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,378.0796,696.8311,375.2167,1218.9850,0.0000,1218.9850,146.9372,0,1724766871
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,10292.6802,9155.7441,4930.0161,14085.7602,7432.0340,6653.7262,0.0000,0,1724784272
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,6826.5356,6072.4721,3269.7927,9342.2648,4929.2355,4413.0292,0.0000,0,1724686769
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,26674.9732,17652.3697,9505.1221,27157.4918,14329.0387,12828.4531,0.0000,0,1724792764
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,5860.7880,3878.4218,2088.3809,5966.8027,3148.2490,2818.5537,0.0000,0,1724788730
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,3320.6000,2197.4327,1183.2330,3380.6657,1783.7321,1596.9336,0.0000,0,1724708878
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1724.7101,1141.3403,614.5678,1755.9081,926.4653,829.4428,0.0000,0,1724788753
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1714.8226,1134.7971,611.0446,1745.8417,921.1540,824.6876,0.0000,0,1724788753
