pool_id,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,6382.3830,8759.2731,4716.5317,13475.8048,9062.8717,4412.9331,0.0000,0,1724794238
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,1300.6302,1785.0033,961.1556,2746.1590,2136.3342,609.8248,0.0000,0,1724787487
0xee278d943584dd8640eaf4cc6c7a5c80c0073e85000200000000000000000bc7,polygon,ECLP-WMATIC-MATICX,533.4436,732.1056,394.2107,1126.3162,0.0000,1126.3162,0.0000,0,1724681882
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,130788.4186,73797.7703,39737.2609,113732.1593,74205.4312,39526.7281,197.1281,0,1724738543
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,43349.9883,24460.3652,13170.9659,37696.6694,25120.6168,12576.0526,65.3384,0,1724785007
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,41779.7118,23574.3318,12693.8710,36331.1744,24239.1196,12092.0548,62.9716,0,1724794943
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,22640.4729,12774.9569,6878.8230,19687.9043,0.0000,19687.9043,34.1244,0,1724745671
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,19354.4990,10920.8360,5880.4501,16830.4578,11650.4054,5180.0524,29.1717,0,1724745671
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,19110.8669,10783.3658,5806.4277,16618.5980,11513.6390,5104.9590,28.8044,0,1724742731
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,15913.5707,8979.2815,4834.9978,13838.2647,9718.7910,4119.4737,23.9854,0,1724639327
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,11720.2846,6613.2069,3560.9576,10191.8296,7364.8299,2826.9997,17.6652,0,1723917863
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,6526.1970,3682.4269,1982.8452,5675.1086,4449.0544,1226.0542,9.8365,0,1724788535
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,5916.3528,3338.3204,1797.5571,5144.7949,4106.7097,1038.0852,8.9173,0,1724642579
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,5848.4081,3299.9824,1776.9136,5085.7109,4068.5680,1017.1429,8.8149,0,1724636015
0x7761b6e0daa04e70637d81f1da7d186c205c2ade00000000000000000000065d,mainnet,rsETH / ETHx,5182.5190,2924.2524,1574.5974,4506.6611,3694.7615,811.8995,7.8112,0,1724431187
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,5029.6536,2837.9976,1528.1526,4373.7310,3608.9484,764.7826,7.5808,0,1724634395
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,3793.6065,2140.5542,1152.6061,3298.8782,2915.0756,383.8025,5.7178,0,1724719607
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,3230.6092,1822.8812,981.5514,2809.3019,2599.0290,210.2729,4.8693,0,1724690699
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,1610.0244,908.4612,489.1714,1400.0593,1400.0593,0.0000,2.4267,0,1724738807
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,1488.2041,839.7238,452.1590,1294.1258,1294.1258,0.0000,2.2431,0,1724766323
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,1463.1692,825.5977,444.5526,1272.3557,1272.3557,0.0000,2.2053,0,1724715467
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,1182.2833,667.1070,359.2115,1028.1005,1028.1005,0.0000,1.7820,0,1723234907
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,1020.8823,576.0360,310.1732,887.7480,0.0000,887.7480,1.5387,0,1724049431
0xff42a9af956617e4c3532ef2fc7567465efe4909000200000000000000000672,mainnet,50KEP/50rsETH,945.6399,533.5802,287.3124,822.3179,0.0000,822.3179,1.4253,0,1724635055
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,579.2264,326.8303,175.9856,503.6889,0.0000,503.6889,0.8730,0,1723391939
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,7190.7028,19060.2815,10263.2285,29323.5100,18929.8320,10393.6780,0.0000,0,1724793925
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,1379.8102,1021.7612,550.1791,1571.9403,1363.4981,208.4422,0.0000,0,1724766871
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,474.1783,351.1331,189.0716,540.2047,0.0000,540.2047,0.0000,0,1724770639
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,12671.7008,4915.2431,2646.6694,7561.9125,4881.6029,2680.3095,0.0000,0,1724784272
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,5151.3064,1998.1472,1075.9254,3074.0725,1984.4717,1089.6008,0.0000,0,1724686769
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,24694.0722,13560.4470,7301.7791,21034.2024,13739.5938,7294.6086,171.9764,0,1724796403
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,3482.7519,1912.5105,1029.8133,2966.5787,2076.0146,890.5641,24.2548,0,1724797611
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,3303.4854,1814.0685,976.8061,2813.8810,1977.4404,836.4406,23.0064,0,1724742777
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,3155.5730,1732.8442,933.0700,2687.8905,1896.1071,791.7834,21.9763,0,1724788954
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,1883.4340,1034.2647,556.9118,1604.2932,1196.5894,407.7038,13.1168,0,1724675436
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,1708.5009,938.2023,505.1859,1455.2866,1100.3980,354.8887,11.8985,0,1724781599
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,905.7324,497.3718,267.8156,771.4952,0.0000,771.4952,6.3078,0,1724788753
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,850.3282,466.9473,251.4332,724.3024,0.0000,724.3024,5.9219,0,1724788753
