pool_id,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,4993.6952,5409.0969,2912.5907,8720.1853,5748.8543,2971.3310,398.4977,0,1724794238
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,945.2399,1023.8699,551.3146,1650.6147,1088.1814,562.4333,75.4303,0,1724787487
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,96972.3219,40813.6854,21976.5998,63408.5183,42259.6141,21148.9041,618.2331,0,1724738543
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,33658.3349,14166.1111,7627.9060,22008.6010,14966.3762,7042.2248,214.5839,0,1724794943
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,23810.5646,10021.3842,5396.1299,15569.3150,10721.2236,4848.0914,151.8008,0,1724745671
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,20143.6017,8478.0338,4565.0951,13171.5515,0.0000,13171.5515,128.4226,0,1724745671
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,16999.5291,7154.7573,3852.5616,11115.6970,7785.1391,3330.5579,108.3780,0,1724785007
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,11822.3214,4975.7755,2679.2637,7730.4108,5553.3612,2177.0496,75.3715,0,1724639327
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,8331.9294,3506.7403,1888.2448,5448.1040,4048.7316,1399.3725,53.1190,0,1723917863
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,8172.2019,3439.5142,1852.0461,5343.6610,3979.8766,1363.7844,52.1007,0,1724634395
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,5524.9643,2325.3455,1252.1091,3612.6782,2838.7119,773.9663,35.2236,0,1724788535
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,3802.6303,1600.4501,861.7808,2486.4740,2096.2525,390.2215,24.2431,0,1724742731
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,3316.2433,1395.7396,751.5521,2168.4339,1886.5819,281.8520,21.1422,0,1724738807
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,3312.0670,1393.9819,750.6056,2165.7031,1884.7816,280.9215,21.1156,0,1724690699
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,3174.6296,1336.1373,719.4585,2075.8352,1825.5355,250.2998,20.2394,0,1724465423
0x7761b6e0daa04e70637d81f1da7d186c205c2ade00000000000000000000065d,mainnet,rsETH / ETHx,2830.5727,1191.3307,641.4857,1850.8623,1677.2202,173.6421,18.0459,0,1724431187
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,2710.1687,1140.6551,614.1989,1772.1323,1625.3168,146.8155,17.2783,0,1723234907
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,2557.3547,1076.3388,579.5670,1672.2098,1559.4421,112.7678,16.3040,0,1724636015
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,2444.9512,1029.0304,554.0933,1598.7112,1510.9875,87.7237,15.5874,0,1724719607
0xff42a9af956617e4c3532ef2fc7567465efe4909000200000000000000000672,mainnet,50KEP/50rsETH,1605.6468,675.7842,363.8838,1049.9046,1049.9046,0.0000,10.2366,0,1724635055
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,1486.0541,625.4500,336.7808,971.7050,971.7050,0.0000,9.4741,0,1724766323
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,1480.2913,623.0246,335.4748,967.9368,967.9368,0.0000,9.4374,0,1724715467
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,6075.4095,7068.0642,3805.8807,10873.9450,7168.7382,3705.2068,0.0000,0,1724793925
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,1251.0540,878.7764,473.1873,1802.9750,1188.6262,614.3488,451.0114,0,1724766871
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,11792.2178,4747.3536,2556.2673,7303.6209,4814.9725,2488.6484,0.0000,0,1724784272
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,4512.3220,1816.5869,978.1622,2794.7491,1842.4614,952.2876,0.0000,0,1724686769
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,12843.7089,6447.9706,3471.9842,10398.1782,6939.7075,3458.4706,478.2233,0,1724796403
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,2719.7524,1365.4065,735.2189,2201.8928,1536.2386,665.6542,101.2674,0,1724742777
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2491.2409,1250.6861,673.4464,2016.8914,1414.2749,602.6165,92.7590,0,1724788954
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2263.9915,1136.5993,612.0150,1832.9119,1292.9849,539.9270,84.2976,0,1724797611
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,1383.6266,694.6267,374.0298,1120.1745,823.1069,297.0677,51.5180,0,1724675436
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,792.7454,397.9846,214.2994,641.8012,0.0000,641.8012,29.5171,0,1724788753
