pool_id,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,2749.7035,2332.4825,1255.9521,3588.4346,1719.5631,1868.8716,0.0000,0,1724787487
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,1477.3475,1253.1850,674.7919,1927.9769,985.6412,942.3358,0.0000,0,1724794238
0xee278d943584dd8640eaf4cc6c7a5c80c0073e85000200000000000000000bc7,polygon,ECLP-WMATIC-MATICX,462.7980,392.5762,211.3872,603.9634,0.0000,603.9634,0.0000,0,1724681882
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,28857.7633,15272.2105,8223.4979,23506.8103,11494.2147,12012.5956,11.1020,0,1724742731
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,28448.3408,15055.5343,8106.8262,23173.3050,0.0000,23173.3050,10.9444,0,1724745671
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,25508.5631,13499.7345,7269.0878,20778.6358,10288.3622,10490.2735,9.8135,0,1723917863
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,19150.5130,10134.9041,5457.2561,15599.5277,7999.1977,7600.3299,7.3674,0,1724745671
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,5366.0256,2839.8276,1529.1379,4371.0299,3036.2045,1334.8254,2.0644,0,1724690699
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,4941.1222,2614.9587,1408.0547,4024.9142,2883.2215,1141.6928,1.9009,0,1724634395
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,4908.0904,2597.4775,1398.6417,3998.0074,2871.3286,1126.6787,1.8882,0,1724465423
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,3577.9667,1893.5446,1019.6009,2914.5220,2392.4284,522.0936,1.3765,0,1724642579
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,3553.1859,1880.4299,1012.5392,2894.3361,2383.5062,510.8299,1.3670,0,1724636015
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,2655.0876,1405.1351,756.6112,2162.7678,2060.1532,102.6146,1.0214,0,1724639327
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,2372.1576,1255.4019,675.9856,1932.3001,1932.3001,0.0000,0.9126,0,1723196687
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,1368.8725,724.4397,390.0829,1115.0492,0.0000,1115.0492,0.5266,0,1723391939
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,851.7265,450.7538,242.7136,693.7951,0.0000,693.7951,0.3277,0,1724788535
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,3786.6674,6038.9648,3251.7503,9290.7150,4106.4937,5184.2213,0.0000,0,1724793925
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,391.6491,2108.2973,1135.2370,3243.5343,1433.6414,1809.8929,0.0000,0,1724770639
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,312.1967,1680.5949,904.9357,2585.5307,1142.8039,1442.7268,0.0000,0,1724766871
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,6748.6401,2079.1293,1119.5312,3198.6605,2162.9921,1035.6684,0.0000,0,1724784272
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,3576.1452,1101.7432,593.2463,1694.9895,0.0000,1694.9895,0.0000,0,1724686769
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,42216.5911,20919.3343,11264.2570,32183.5913,14672.7828,17510.8085,0.0000,0,1724792764
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2957.8293,1465.6754,789.2098,2254.8853,1444.3021,810.5831,0.0000,0,1724788730
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,1887.3377,935.2211,503.5806,1438.8017,0.0000,1438.8017,0.0000,0,1724708878
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,769.6456,381.3779,205.3573,586.7352,0.0000,586.7352,0.0000,0,1724788753
