pool_id,chain,partner,earned_fees,amount,target,pool_type
0x6b61d8680c4f9e560c8306807908553f95c749c5,mainnet,QuantAMM,14.29970549157284320220241241,7.149852745786421601101206205,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
0xd4ed17bbf48af09b87fd7d8c60970f5da79d4852,mainnet,QuantAMM,0.01981278549823740374103208578,0.008915753474206831683464438596,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
0xb4161aea25bd6c5c8590ad50deb4ca752532f05d,base,QuantAMM,100.5520664993589963091917071,50.27603324967949815459585355,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
