pool_id,chain,partner,earned_fees,amount,target,pool_type
0xb4161aea25bd6c5c8590ad50deb4ca752532f05d,base,QuantAMM,153.1834317066255789411947672,76.59171585331278947059738360,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
0x6b61d8680c4f9e560c8306807908553f95c749c5,mainnet,QuantAMM,655.2153890293275330066484131,327.6076945146637665033242065,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
0xd4ed17bbf48af09b87fd7d8c60970f5da79d4852,mainnet,QuantAMM,0.001233993162900489347698829200,0.0005552969233052202064644731400,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
