pool_id,chain,partner,earned_fees,amount,target,pool_type
0x6b61d8680c4f9e560c8306807908553f95c749c5,mainnet,QuantAMM,3.297930890392238597745268718,1.648965445196119298872634359,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
0xb4161aea25bd6c5c8590ad50deb4ca752532f05d,base,QuantAMM,108.5350340174844142608782378,54.26751700874220713043911890,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
