pool_id,chain,partner,earned_fees,amount,target,pool_type
0xb4161aea25bd6c5c8590ad50deb4ca752532f05d,base,QuantAMM,70.79849049867690247875923767,35.39924524933845123937961882,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
0x6b61d8680c4f9e560c8306807908553f95c749c5,mainnet,QuantAMM,523.1385979539345465553795642,261.5692989769672732776897821,0xd785201fd2D9be7602F6682296Bb415530C027Ef,non-core
