pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,0.2687,849.2231,106.1529,148.6140,0.0000,594.4562,0.0000,594.4562,0.0000,0,1758627692,False
0x5f8893506ddc4c271837187d14a9c87964a074dc000000000000000000000106,optimism,bpt-ethtri,4641.7645,2593.0950,75.0978,105.1370,180.2348,1606.1348,1046.9724,559.1625,765.0391,0,1758477311,False
0x7ca75bdea9dede97f8b13c6641b768650cb837820002000000000000000000d5,optimism,ECLP-wstETH-WETH,4653.3322,980.0464,28.3828,39.7360,68.1188,0.0000,0.0000,0.0000,-317.8877,0,1758587893,False
0x4fd63966879300cafafbb35d157dc5229278ed2300020000000000000000002b,optimism,BPT-rETH-ETH,4630.6658,911.8048,26.4065,36.9691,63.3756,0.0000,0.0000,0.0000,-295.7528,0,1758652187,False
0x2bb4712247d5f451063b5e4f6948abdfb925d93d000000000000000000000136,optimism,bpt-weethwsteth,4612.4613,466.7613,13.5177,18.9248,32.4426,0.0000,0.0000,0.0000,-151.3986,0,1758620029,False
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,4683.7276,17438.2038,2179.7755,3051.6857,0.0000,9386.2599,0.0000,9386.2599,231.2029,0,1758613931,True
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,4706.7695,16513.2824,2064.1603,2889.8244,0.0000,8888.4132,8888.4132,0.0000,218.9399,0,1758488159,True
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,4664.2410,10274.5705,1284.3213,1798.0498,0.0000,7328.4239,7328.4239,0.0000,136.2245,0,1758542735,False
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,4648.3971,4427.6520,553.4565,774.8391,0.0000,3158.0601,3158.0601,0.0000,58.7036,0,1758657167,False
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,4636.4406,4418.1162,552.2645,773.1703,0.0000,3151.2585,2996.1369,155.1216,58.5772,0,1758446351,False
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.4318,4352.0918,544.0115,761.6161,0.0000,3104.1661,2829.3944,274.7717,57.7018,0,1758663407,False
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,5477.5243,3934.6605,491.8326,688.5656,0.0000,2806.4297,2463.6690,342.7606,52.1674,0,1758433439,False
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,29.5170,3823.9457,477.9932,669.1905,0.0000,2727.4615,2322.1843,405.2771,50.6995,0,1758615143,False
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,4550.7653,2380.2508,297.5313,416.5439,0.0000,1697.7339,1406.9221,290.8118,31.5583,0,1757578703,False
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,4676.6160,1209.0937,151.1367,211.5914,0.0000,862.3962,0.0000,862.3962,16.0307,0,1758603887,False
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,28.0862,930.9265,116.3658,162.9121,0.0000,663.9912,0.0000,663.9912,12.3426,0,1758495899,False
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,4635.5401,910.6057,113.8257,159.3560,0.0000,649.4972,0.0000,649.4972,12.0732,0,1757520059,False
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,4633.1688,483.4703,60.4338,84.6073,0.0000,0.0000,0.0000,0.0000,-338.4292,0,1758323339,False
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,1.0226,316.8325,39.6041,55.4457,0.0000,0.0000,0.0000,0.0000,-221.7828,0,1757615843,False
0xda17f3663c5d04c0b316cfa1a04aa53ebbc8c12c0000000000000000000006e7,mainnet,eBTC/wBTC,115266.2126,228.8225,28.6028,40.0439,0.0000,0.0000,0.0000,0.0000,-160.1758,0,1758121343,False
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,4640.9219,127.1291,15.8911,22.2476,0.0000,0.0000,0.0000,0.0000,-88.9904,0,1758520991,False
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.2119,116.6379,14.5797,20.4116,0.0000,0.0000,0.0000,0.0000,-81.6466,0,1758528299,False
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,4574.3624,64.3709,8.0464,11.2649,0.0000,0.0000,0.0000,0.0000,-45.0596,0,1758512651,False
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,1.0558,0.1961,0.0245,0.0343,0.0000,0.0000,0.0000,0.0000,-0.1373,0,1757659943,False
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,4594.4961,3465.0638,433.1330,606.3862,0.0000,2608.1311,1700.1319,907.9992,182.5864,0,1758399845,False
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,4613.1095,247.8402,30.9800,43.3720,0.0000,0.0000,0.0000,0.0000,-173.4881,0,1758662340,False
0xaa56989be5e6267fc579919576948db3e1f108070002000000000000000000ca,gnosis,ECLP-sDAI-USDC.e-rh,1.0476,12.9701,1.6213,2.2698,0.0000,0.0000,0.0000,0.0000,-9.0791,0,1757777550,False
0x263a6edafa6444dc2ae550f9eff6344c1686d6aa0002000000000000000000d5,gnosis,ECLP-GYD-AUSDC.e,1.0112,0.0275,0.0034,0.0048,0.0000,0.0000,0.0000,0.0000,-0.0193,0,1758204930,False
0x1e8b447129984d8a6b652c807dfc3bd1359731330002000000000000000000d6,gnosis,ECLP-GYD-sDAI,1.0255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1746080220,False
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,4614.9078,2617.4403,293.2383,410.5336,0.0000,1642.1345,1642.1345,0.0000,0.0000,0,1758645971,False
0x007bb7a4bfc214df06474e39142288e99540f2b3000200000000000000000191,base,20WETH-80IMO,6.6625,1558.4071,174.5922,244.4291,0.0000,977.7163,0.0000,977.7163,0.0000,0,1758541757,False
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,31.9936,437.8508,29.2469,40.9457,0.0000,163.7829,0.0000,163.7829,0.0000,0,1758663195,False
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,4563.0657,1626.5711,203.3214,284.6499,0.0000,1329.3526,1329.3526,0.0000,190.7529,0,1758393828,False
