pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0x85b2b559bc2d21104c4defdd6efca8a20343361d,mainnet,Aave GHO/USDT/USDC,0.0000,12552.5303,1569.0663,2196.6928,8985.8437,6352.8783,2632.9654,199.0725,0,0
0xc4ce391d82d164c166df9c8336ddf84206b2f812,mainnet,Aave Lido wETH-wstETH,0.0000,8963.4789,1120.4349,1568.6088,6416.5884,4604.4933,1812.0951,142.1532,0,0
0x10a04efba5b880e169920fd4348527c64fb29d4d,mainnet,B-csUSDC-csUSDL,0.0000,3889.5080,486.1885,680.6639,2784.3399,2132.7386,651.6013,61.6843,0,0
0x64b84023cfe8397df83c67eaccc2c03ecda4aee5,mainnet,Aave PyUSD-Lido GHO,0.0000,2430.4232,303.8029,425.3241,1739.8407,1421.9541,317.8865,38.5445,0,0
0x4ab7ab316d43345009b2140e0580b072eec7df16,mainnet,ETHx waWETH,0.0000,2237.4706,279.6838,391.5574,1601.7138,1327.9585,273.7554,35.4844,0,0
0x121edb0badc036f5fc610d015ee14093c142313b,mainnet,rstETH-Lido wstETH,0.0000,1448.0965,181.0121,253.4169,1036.6332,0.0000,1036.6332,22.9656,0,0
0x57c23c58b1d8c3292c15becf07c62c5c52457a42,mainnet,osETH-waWETH,0.0000,994.5894,124.3237,174.0531,711.9859,0.0000,711.9859,15.7733,0,0
0xeb95d6bd67f613e7918a031d9f4a9a92766659ac,mainnet,DVstETH-Prime wstETH,0.0000,335.6249,41.9531,58.7343,0.0000,0.0000,0.0000,-234.9374,0,0
0x9ed5175aecb6653c1bdaa19793c16fd74fbeeb37,mainnet,Surge tETH-Lido wstETH,0.0000,269.6586,33.7073,47.1903,0.0000,0.0000,0.0000,-188.7610,0,0
0xf028ac624074d6793c36dc8a06ecec0f5a39a718,mainnet,Steak USDR-USDQ-USDT,0.0000,131.3990,16.4249,22.9948,0.0000,0.0000,0.0000,-91.9793,0,0
0x2b261c98a81cfda61bee7bfcf941a3d336be7957,mainnet,Surge slpETH-gtWETHe,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0
0x2f0508c56cfc35499f79f818dfc34113fe7f6d50,mainnet,Surge slpUSD-aUSDC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0
