pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0x99a9a471dbe0dcc6855b4cd4bbabeccb1280f5e8,avalanche,aWAVAX-aSAVAX-ggAVAX,0.0000,708.4572,88.5571,123.9800,0.0000,0.0000,0.0000,0.0000,-495.9200,0,0,False
0x58374fff35d1f3023bbfc646fb9ecd2b180ca0b0,avalanche,Aave wAVAX/BTC.b,0.0000,426.7610,53.3451,74.6832,0.0000,0.0000,0.0000,0.0000,-298.7327,0,0,False
0x695a7f28c3628187c8264d2cdf7a617036ba8406,avalanche,upAUSD-savUSD-sdeUSD,0.0000,376.9680,47.1210,65.9694,0.0000,0.0000,0.0000,0.0000,-263.8776,0,0,False
0xc07f45ee39f3fa2abaeb2b3309543e69129e3c21,avalanche,Euler Re7 savUSD-AUSD-USDC,0.0000,258.8807,32.3601,45.3041,0.0000,0.0000,0.0000,0.0000,-181.2165,0,0,False
0x1c39ebe0ee53b52ab24d3945e9cde9e6c09d0851,avalanche,Aave wAVAX/wETH.e,0.0000,252.1930,31.5241,44.1338,0.0000,0.0000,0.0000,0.0000,-176.5351,0,0,False
0xc2b0d1a1b4cdda10185859b5a5c543024c2df869,arbitrum,Surge sUSDX USDX aUSDT,0.0000,1041.7379,130.2172,182.3041,0.0000,1035.1077,0.0000,1035.1077,305.8912,0,0,False
0x19b001e6bc2d89154c18e2216eec5c8c6047b6d8,arbitrum,Aave GHO/USDT/USDC,0.0000,915.8859,114.4857,160.2800,0.0000,910.0567,0.0000,910.0567,268.9366,0,0,False
0x10f9e54aeea2fefa124238087dcfd919ba32f14d,arbitrum,Surge eBTC-Aave WBTC,0.0000,591.4797,73.9350,103.5089,0.0000,0.0000,0.0000,0.0000,-414.0358,0,0,False
0xc072880e1bc0bcddc99db882c7f3e7a839281cf4,arbitrum,Aave wstETH-wETH,0.0000,85.5813,10.6977,14.9767,0.0000,0.0000,0.0000,0.0000,-59.9069,0,0,False
0x1a36195044abbad8807ceea78ec645c0c5d09593,arbitrum,osETH-WETH,0.0000,75.0015,9.3752,13.1253,0.0000,0.0000,0.0000,0.0000,-52.5011,0,0,False
0x9c5f17d96ca66748b459788148b7357220f2d100,arbitrum,Aave wstETH/ezETH,0.0000,69.0045,8.6256,12.0758,0.0000,0.0000,0.0000,0.0000,-48.3031,0,0,False
0x5418a64e0cdb20548acb394f5d00a089baf02161,arbitrum,Balancer rETH-Aave wETH,0.0000,0.1155,0.0144,0.0202,0.0000,0.0000,0.0000,0.0000,-0.0809,0,0,False
