pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0x85b2b559bc2d21104c4defdd6efca8a20343361d,mainnet,Aave GHO/USDT/USDC,0.0000,42506.3439,5313.2930,7438.6102,29920.9406,20396.9821,9523.9586,166.4999,0,0
0xc4ce391d82d164c166df9c8336ddf84206b2f812,mainnet,Aave Lido wETH-wstETH,0.0000,12549.0110,1568.6264,2196.0769,8833.4629,6074.2811,2759.1818,49.1552,0,0
0x10a04efba5b880e169920fd4348527c64fb29d4d,mainnet,B-csUSDC-csUSDL,0.0000,7371.4641,921.4330,1290.0062,5188.8993,3598.8787,1590.0207,28.8745,0,0
0x64b84023cfe8397df83c67eaccc2c03ecda4aee5,mainnet,Aave PyUSD-Lido GHO,0.0000,5565.6406,695.7051,973.9871,3917.7494,2735.5084,1182.2410,21.8009,0,0
0x4ab7ab316d43345009b2140e0580b072eec7df16,mainnet,ETHx waWETH,0.0000,2920.5055,365.0632,511.0885,2055.7936,1470.8605,584.9332,11.4398,0,0
0x121edb0badc036f5fc610d015ee14093c142313b,mainnet,rstETH-Lido wstETH,0.0000,2636.8214,329.6027,461.4438,1856.1036,1335.2302,520.8734,10.3286,0,0
0x57c23c58b1d8c3292c15becf07c62c5c52457a42,mainnet,osETH-waWETH,0.0000,1617.0420,202.1302,282.9823,1138.2634,847.6702,290.5932,6.3341,0,0
0x9ed5175aecb6653c1bdaa19793c16fd74fbeeb37,mainnet,Surge tETH-Lido wstETH,0.0000,1091.6037,136.4505,191.0307,768.3985,0.0000,768.3985,4.2759,0,0
0xf028ac624074d6793c36dc8a06ecec0f5a39a718,mainnet,Steak USDR-USDQ-USDT,0.0000,314.9297,39.3662,55.1127,0.0000,0.0000,0.0000,-220.4508,0,0
0x2f0508c56cfc35499f79f818dfc34113fe7f6d50,mainnet,Surge slpUSD-aUSDC,0.0000,44.6100,5.5763,7.8068,0.0000,0.0000,0.0000,-31.2270,0,0
0x6b31a94029fd7840d780191b6d63fa0d269bd883,mainnet,Surge Fluid wstETH-wETH,0.0000,35.3930,4.4241,6.1938,0.0000,0.0000,0.0000,-24.7751,0,0
0x2b261c98a81cfda61bee7bfcf941a3d336be7957,mainnet,Surge slpETH-gtWETHe,0.0000,31.7942,3.9743,5.5640,0.0000,0.0000,0.0000,-22.2560,0,0
