pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0x65c2d90b33f7bf693a7ef54662435f2cf3251c210000000000000000000005e7,arbitrum,tETH/wstETH,2629.4736,153.0398,19.1300,26.7820,0.0000,0.0000,0.0000,-107.1279,0,1741788207
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,2237.8570,120.3281,15.0410,21.0574,0.0000,0.0000,0.0000,-84.2297,0,1741539583
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1.0220,110.3166,13.7896,19.3054,0.0000,0.0000,0.0000,-77.2216,0,1741822571
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0219,55.1086,6.8886,9.6440,0.0000,0.0000,0.0000,-38.5760,0,1741803765
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,2464.7913,52.1939,6.5242,9.1339,0.0000,0.0000,0.0000,-36.5357,0,1741757758
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0414,48.8705,6.1088,8.5523,0.0000,0.0000,0.0000,-34.2093,0,1741798736
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,2248.5568,46.8294,5.8537,8.1951,0.0000,0.0000,0.0000,-32.7805,0,1741395093
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,1.0684,44.4475,5.5559,7.7783,0.0000,0.0000,0.0000,-31.1133,0,1741804835
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0271,26.0788,3.2598,4.5638,0.0000,0.0000,0.0000,-18.2552,0,1741801286
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,2216.3084,18.1004,2.2625,3.1676,0.0000,0.0000,0.0000,-12.6703,0,1741522621
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0277,16.3366,2.0421,2.8589,0.0000,0.0000,0.0000,-11.4356,0,1741822603
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,1.0216,5.0776,0.6347,0.8886,0.0000,0.0000,0.0000,-3.5543,0,1741779628
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,1.0143,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1738101085
