pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0xe0d0b607539fdb647c4e87eff89588c6bb669c03,optimism,bpt-wrsETH-waOptWETH,0.0000,292.2654,18.2666,25.5732,43.8398,204.5858,0.0000,204.5858,0.0000,0,0,False
0x49e75c0df48ad09a0e20e8bbded07ee60dd8bc03,optimism,ss-sfrxETH-rETH-wstETH,0.0000,279.9992,17.4999,24.4999,41.9999,195.9994,0.0000,195.9994,0.0000,0,0,False
0x870c0af8a1af0b58b4b0bd31ce4fe72864ae45be,optimism,Balancer rETH-Aave wETH,0.0000,193.6637,12.1040,16.9456,29.0496,135.5646,0.0000,135.5646,0.0000,0,0,False
0x08a8bba83af849e3755771a4070aec87c9d6b86e,optimism,eclp-sfrxETH-waOptWETH,0.0000,147.7194,9.2325,12.9254,22.1579,103.4036,0.0000,103.4036,0.0000,0,0,False
0xa4dd31a2725f74163b5826bbd1dfe7684215b104,optimism,eclp-sfrxUSD-waOptUSDCn,0.0000,113.6002,7.1000,9.9400,17.0400,79.5201,0.0000,79.5201,0.0000,0,0,False
0x6c5972311191097d002e804a9bf97c96c54059ed,mainnet,Surge USDf-aGHO,0.0000,8084.2292,1010.5286,1414.7401,0.0000,6215.7087,4135.4839,2080.2248,556.7483,0,0,False
0x85b2b559bc2d21104c4defdd6efca8a20343361d,mainnet,Aave GHO/USDT/USDC,0.0000,6352.3114,794.0389,1111.6545,0.0000,4884.0917,3249.5221,1634.5697,437.4738,0,0,False
0x57c23c58b1d8c3292c15becf07c62c5c52457a42,mainnet,osETH-waWETH,0.0000,3376.4602,422.0575,590.8805,0.0000,2596.0537,1727.2267,868.8270,232.5315,0,0,False
0xc4ce391d82d164c166df9c8336ddf84206b2f812,mainnet,Aave Lido wETH-wstETH,0.0000,2144.4524,268.0566,375.2792,0.0000,1648.8018,1096.9937,551.8081,147.6851,0,0,False
0x121edb0badc036f5fc610d015ee14093c142313b,mainnet,rstETH-Lido wstETH,0.0000,470.0219,58.7527,82.2538,0.0000,0.0000,0.0000,0.0000,-329.0153,0,0,False
0x4ab7ab316d43345009b2140e0580b072eec7df16,mainnet,ETHx waWETH,0.0000,326.2656,40.7832,57.0965,0.0000,0.0000,0.0000,0.0000,-228.3859,0,0,False
0xe2332649955c7c98389480ab46dd4cb6755ac703,mainnet,75SDEX25AaveLidoETH,0.0000,298.0866,37.2608,52.1652,0.0000,0.0000,0.0000,0.0000,-208.6606,0,0,False
0x6b31a94029fd7840d780191b6d63fa0d269bd883,mainnet,Lido,0.0000,245.2759,30.6595,42.9233,0.0000,0.0000,0.0000,0.0000,-128.7699,0,0,True
0x9ed5175aecb6653c1bdaa19793c16fd74fbeeb37,mainnet,Surge tETH-Lido wstETH,0.0000,241.0096,30.1262,42.1767,0.0000,0.0000,0.0000,0.0000,-168.7067,0,0,False
0x114907c2a07978c38ebb9f9f6a5261a846b79521,mainnet,aUSDC-USP,0.0000,136.6681,17.0835,23.9169,0.0000,0.0000,0.0000,0.0000,-95.6676,0,0,False
0x2f0508c56cfc35499f79f818dfc34113fe7f6d50,mainnet,Surge slpUSD-aUSDC,0.0000,114.0880,14.2610,19.9654,0.0000,0.0000,0.0000,0.0000,-79.8616,0,0,False
0x2b261c98a81cfda61bee7bfcf941a3d336be7957,mainnet,Surge slpETH-gtWETHe,0.0000,85.1254,10.6407,14.8969,0.0000,0.0000,0.0000,0.0000,-59.5877,0,0,False
0x733f2d3f66d3f41bde65d95321a19a1e55bb5470,mainnet,iUSD-Aave GHO,0.0000,50.9601,6.3700,8.9180,0.0000,0.0000,0.0000,0.0000,-35.6721,0,0,False
0x071828acc755314e687448703775f22194f56867,mainnet,Surge siUSD-sUSDe,0.0000,43.3382,5.4173,7.5842,0.0000,0.0000,0.0000,0.0000,-30.3368,0,0,False
0xf028ac624074d6793c36dc8a06ecec0f5a39a718,mainnet,Steak USDR-USDQ-USDT,0.0000,13.9634,1.7454,2.4436,0.0000,0.0000,0.0000,0.0000,-9.7744,0,0,False
0xd1d7fa8871d84d0e77020fc28b7cd5718c446522,gnosis,aGNO/sDAI,0.0000,789.2015,98.6502,138.1103,0.0000,642.2658,0.0000,642.2658,89.8248,0,0,False
0x6e6bb18449fcf15b79efa2cfa70acf7593088029,gnosis,waWstETH-waWETH,0.0000,717.1758,89.6470,125.5058,0.0000,583.6501,0.0000,583.6501,81.6270,0,0,False
0x272d6be442e30d7c87390edeb9b96f1e84cecd8d,gnosis,50waWstETH-50waGNO,0.0000,244.9311,30.6164,42.8629,0.0000,0.0000,0.0000,0.0000,-171.4518,0,0,False
0x7ab124ec4029316c2a42f713828ddf2a192b36db,base,Aave USDC-Aave GHO,0.0000,4754.1503,594.2688,831.9763,0.0000,4177.1901,2779.2007,1397.9893,849.2848,0,0,False
0x5b14ce8de84448e9a6f6af652af318472aa4fcaf,base,Aave GHO-USR,0.0000,550.1231,68.7654,96.2715,0.0000,0.0000,0.0000,0.0000,-385.0861,0,0,False
0xb7b8b3afc010169779c5c2385ec0eb0477fe3347,base,Balancer rETH-Aave wETH,0.0000,276.8036,34.6005,48.4406,0.0000,0.0000,0.0000,0.0000,-193.7625,0,0,False
0x9ab907fb3e098103ca048ad26e501bf7b3dfa3eb,base,Surge Aave EURC-GHO,0.0000,178.9251,22.3656,31.3119,0.0000,0.0000,0.0000,0.0000,-125.2476,0,0,False
0xb5bfb5adb736ea852bd58fec71db3b356c2a3938,base,Aave wstETH-ezETH,0.0000,131.7097,16.4637,23.0492,0.0000,0.0000,0.0000,0.0000,-92.1968,0,0,False
