pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,0.2577,1108.5137,138.5642,193.9899,0.0000,775.9596,0.0000,775.9596,0.0000,0,1757086196,False
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,Lido,4682.0117,24345.9907,3043.2488,4260.5484,0.0000,13146.7523,13146.7523,0.0000,365.1072,0,1756972775,True
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,Rocket Pool,4661.6265,13236.0406,1654.5051,2316.3071,0.0000,7147.4170,0.0000,7147.4170,198.4957,0,1757066363,True
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.4298,8608.2244,1076.0281,1506.4393,0.0000,6154.8513,6154.8513,0.0000,129.0941,0,1756115267,False
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,4638.2560,7821.8127,977.7266,1368.8172,0.0000,5592.5695,5126.8660,465.7035,117.3006,0,1756853915,False
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,5441.3453,4228.2691,528.5336,739.9471,0.0000,3023.1981,2565.9658,457.2323,63.4097,0,1757055431,False
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,4609.5606,3874.7433,484.3429,678.0801,0.0000,2770.4283,2275.8727,494.5556,58.1080,0,1756973195,False
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,4628.6222,3132.6947,391.5868,548.2216,0.0000,2239.8661,1791.8463,448.0198,46.9798,0,1756980095,False
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,32.2679,2677.3212,334.6651,468.5312,0.0000,1914.2755,1502.3434,411.9322,40.1507,0,1756779059,False
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,4641.0829,760.5698,95.0712,133.0997,0.0000,543.8048,0.0000,543.8048,11.4060,0,1756574303,False
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,29.3682,756.5945,94.5743,132.4040,0.0000,540.9625,0.0000,540.9625,11.3463,0,1756642163,False
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,4618.4574,568.7729,71.0966,99.5353,0.0000,0.0000,0.0000,0.0000,-398.1411,0,1756694447,False
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,4547.5369,289.2289,36.1536,50.6151,0.0000,0.0000,0.0000,0.0000,-202.4602,0,1757013575,False
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,1.0144,288.9189,36.1149,50.5608,0.0000,0.0000,0.0000,0.0000,-202.2432,0,1756794131,False
0xda17f3663c5d04c0b316cfa1a04aa53ebbc8c12c0000000000000000000006e7,mainnet,eBTC/wBTC,111926.7139,173.4841,21.6855,30.3597,0.0000,0.0000,0.0000,0.0000,-121.4388,0,1756850363,False
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.2095,103.3082,12.9135,18.0789,0.0000,0.0000,0.0000,0.0000,-72.3157,0,1757061047,False
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,4604.7604,63.9988,7.9998,11.1998,0.0000,0.0000,0.0000,0.0000,-44.7991,0,1755758291,False
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,4535.5599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1752557063,False
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,4635.9521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1755036275,False
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,1.0539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1750611071,False
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,4577.5449,1255.5376,156.9422,219.7191,0.0000,1089.8976,0.0000,1089.8976,211.0213,0,1756486865,False
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,4592.0479,267.9066,33.4883,46.8837,0.0000,0.0000,0.0000,0.0000,-187.5346,0,1757092255,False
0xaa56989be5e6267fc579919576948db3e1f108070002000000000000000000ca,gnosis,ECLP-sDAI-USDC.e-rh,1.0454,32.8799,4.1100,5.7540,0.0000,0.0000,0.0000,0.0000,-23.0159,0,1756806575,False
0x263a6edafa6444dc2ae550f9eff6344c1686d6aa0002000000000000000000d5,gnosis,ECLP-GYD-AUSDC.e,1.0112,0.6726,0.0841,0.1177,0.0000,0.0000,0.0000,0.0000,-0.4708,0,1757073535,False
0x1e8b447129984d8a6b652c807dfc3bd1359731330002000000000000000000d6,gnosis,ECLP-GYD-sDAI,1.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1746080220,False
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,4591.2296,2407.5509,300.9439,421.3214,0.0000,1685.2856,1685.2856,0.0000,0.0000,0,1757016379,False
0x007bb7a4bfc214df06474e39142288e99540f2b3000200000000000000000191,base,20WETH-80IMO,6.1963,1686.6862,210.8358,295.1701,0.0000,1180.6803,0.0000,1180.6803,0.0000,0,1757075169,False
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,25.3485,311.4387,38.9298,54.5018,0.0000,218.0071,0.0000,218.0071,0.0000,0,1756828071,False
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,4532.7205,1414.7238,176.8405,247.5767,0.0000,1480.5684,1280.9654,199.6030,490.2617,0,1756884834,False
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,4539.9035,1227.3328,153.4166,214.7832,0.0000,1284.4558,965.3934,319.0624,425.3228,0,1757074367,False
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.2111,858.2104,107.2763,150.1868,0.0000,898.1536,0.0000,898.1536,297.4063,0,1757089059,False
0xb3047330c1cb5eb1a3670fabfb99bdc106d631eb0000000000000000000005e4,arbitrum,sUSDX/USDX,1.0125,683.1740,85.3968,119.5555,0.0000,0.0000,0.0000,0.0000,-478.2218,0,1756850320,False
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,4543.6838,459.8017,57.4752,80.4653,0.0000,0.0000,0.0000,0.0000,-321.8612,0,1757088087,False
0x65c2d90b33f7bf693a7ef54662435f2cf3251c210000000000000000000005e7,arbitrum,tETH/wstETH,5431.2900,399.8027,49.9753,69.9655,0.0000,0.0000,0.0000,0.0000,-279.8619,0,1757091080,False
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,4571.6223,105.5268,13.1909,18.4672,0.0000,0.0000,0.0000,0.0000,-73.8688,0,1756976641,False
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,4607.1194,61.5311,7.6914,10.7679,0.0000,0.0000,0.0000,0.0000,-43.0718,0,1757080874,False
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0353,16.9596,2.1200,2.9679,0.0000,0.0000,0.0000,0.0000,-11.8717,0,1757016939,False
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0340,6.0481,0.7560,1.0584,0.0000,0.0000,0.0000,0.0000,-4.2337,0,1757076020,False
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,3441.8513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1755024679,False
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1756993678,False
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1756922777,False
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,4551.1742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1755406173,False
