pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0x85b2b559bc2d21104c4defdd6efca8a20343361d,mainnet,Aave GHO/USDT/USDC,0.0000,43395.9005,1126.6505,1577.3107,7131.4348,5009.4379,2121.9969,822.1921,0,0
0xc4ce391d82d164c166df9c8336ddf84206b2f812,mainnet,Aave Lido wETH-wstETH,0.0000,12937.6521,335.8891,470.2448,2126.1000,1637.7437,488.3562,245.1207,0,0
0x10a04efba5b880e169920fd4348527c64fb29d4d,mainnet,B-csUSDC-csUSDL,0.0000,7386.8080,191.7773,268.4883,1213.9059,1023.2715,190.6344,139.9527,0,0
0x64b84023cfe8397df83c67eaccc2c03ecda4aee5,mainnet,Aave PyUSD-Lido GHO,0.0000,5570.7896,144.6296,202.4815,915.4718,0.0000,915.4718,105.5459,0,0
0x4ab7ab316d43345009b2140e0580b072eec7df16,mainnet,ETHx waWETH,0.0000,2982.5692,77.4339,108.4074,0.0000,0.0000,0.0000,-433.6297,0,0
0x121edb0badc036f5fc610d015ee14093c142313b,mainnet,rstETH-Lido wstETH,0.0000,2732.8327,70.9502,99.3303,0.0000,0.0000,0.0000,-397.3210,0,0
0x57c23c58b1d8c3292c15becf07c62c5c52457a42,mainnet,osETH-waWETH,0.0000,1763.5932,45.7867,64.1013,0.0000,0.0000,0.0000,-256.4053,0,0
0x9ed5175aecb6653c1bdaa19793c16fd74fbeeb37,mainnet,Surge tETH-Lido wstETH,0.0000,1099.7123,28.5509,39.9712,0.0000,0.0000,0.0000,-159.8850,0,0
0xf028ac624074d6793c36dc8a06ecec0f5a39a718,mainnet,Steak USDR-USDQ-USDT,0.0000,314.9638,8.1771,11.4480,0.0000,0.0000,0.0000,-45.7920,0,0
0x6b31a94029fd7840d780191b6d63fa0d269bd883,mainnet,Surge Fluid wstETH-wETH,0.0000,49.9557,1.2970,1.8157,0.0000,0.0000,0.0000,-7.2630,0,0
0x2f0508c56cfc35499f79f818dfc34113fe7f6d50,mainnet,Surge slpUSD-aUSDC,0.0000,49.1401,1.2758,1.7861,0.0000,0.0000,0.0000,-7.1444,0,0
0x2b261c98a81cfda61bee7bfcf941a3d336be7957,mainnet,Surge slpETH-gtWETHe,0.0000,36.9440,0.9591,1.3428,0.0000,0.0000,0.0000,-5.3712,0,0
0xd1d7fa8871d84d0e77020fc28b7cd5718c446522,gnosis,aGNO/sDAI,0.0000,15809.1108,118.9371,166.5119,975.8414,0.0000,975.8414,309.7938,0,0
0x272d6be442e30d7c87390edeb9b96f1e84cecd8d,gnosis,50waWstETH-50waGNO,0.0000,4200.1018,31.5987,44.2382,0.0000,0.0000,0.0000,-176.9529,0,0
0x6e6bb18449fcf15b79efa2cfa70acf7593088029,gnosis,waWstETH-waWETH,0.0000,3153.0733,23.7216,33.2102,0.0000,0.0000,0.0000,-132.8409,0,0
0x7ab124ec4029316c2a42f713828ddf2a192b36db,base,Aave USDC-Aave GHO,0.0000,11621.5179,1452.6897,2033.7656,8876.3762,6419.1543,2457.2219,741.3137,0,0
0xb5bfb5adb736ea852bd58fec71db3b356c2a3938,base,Aave wstETH-ezETH,0.0000,854.9007,106.8626,149.6076,652.9629,0.0000,652.9629,54.5324,0,0
0x5b14ce8de84448e9a6f6af652af318472aa4fcaf,base,Aave GHO-USR,0.0000,708.9906,88.6238,124.0734,0.0000,0.0000,0.0000,-496.2934,0,0
0xacba78d745faae7751c09489d5f15a26eb27f1ad,base,Aave wstETH-wETH,0.0000,329.6615,41.2077,57.6908,0.0000,0.0000,0.0000,-230.7631,0,0
0x9ab907fb3e098103ca048ad26e501bf7b3dfa3eb,base,Surge Aave EURC-GHO,0.0000,98.2709,12.2839,17.1974,0.0000,0.0000,0.0000,-68.7896,0,0
0x19b001e6bc2d89154c18e2216eec5c8c6047b6d8,arbitrum,Aave GHO/USDT/USDC,0.0000,18633.3350,300.6856,420.9599,2104.6949,1417.7648,686.9301,420.8553,0,0
0x10f9e54aeea2fefa124238087dcfd919ba32f14d,arbitrum,Surge eBTC-Aave WBTC,0.0000,966.5955,15.5979,21.8371,0.0000,0.0000,0.0000,-87.3484,0,0
0xa0e5e7728e026bde02810d255a6b94a9aa47b5f9,arbitrum,Gyro eBTC-Aave USDCn,0.0000,934.8210,15.0852,21.1193,0.0000,0.0000,0.0000,-84.4770,0,0
0x7abe8caa137cdb2490a9fa9f8be70cfbb0ff8652,arbitrum,yUSD-AaveUSDC,0.0000,909.4402,14.6756,20.5459,0.0000,0.0000,0.0000,-82.1834,0,0
0xc2b0d1a1b4cdda10185859b5a5c543024c2df869,arbitrum,Surge sUSDX USDX aUSDT,0.0000,722.4760,11.6586,16.3220,0.0000,0.0000,0.0000,-65.2880,0,0
0xc072880e1bc0bcddc99db882c7f3e7a839281cf4,arbitrum,Aave wstETH-wETH,0.0000,435.1997,7.0228,9.8319,0.0000,0.0000,0.0000,-39.3277,0,0
0x2ece6781bace5e37386adef7a3d45d0bb05f8fce,arbitrum,Surge orbETH-Aave wETH,0.0000,384.9631,6.2121,8.6970,0.0000,0.0000,0.0000,-34.7880,0,0
0x9c5f17d96ca66748b459788148b7357220f2d100,arbitrum,Aave wstETH/ezETH,0.0000,286.7703,4.6276,6.4786,0.0000,0.0000,0.0000,-25.9146,0,0
0x1a36195044abbad8807ceea78ec645c0c5d09593,arbitrum,osETH-WETH,0.0000,16.9102,0.2729,0.3820,0.0000,0.0000,0.0000,-1.5281,0,0
